dte_dateof,amt_price,houseno,houseunit,stdir,stname,sttype,stsuffix,heatedarea,yearbuilt,fullbaths,halfbaths,bedrooms,actype,vacantorim,totalac,siding,area,geometry
2023-01-17,385000,4834,NA,NA,DEER CROSS,TL,NA,2872,1990,2,1,3,AC-CENTRAL,IMP,0,MASONITE,03106,"list(list(c(445140.257729198, 445139.282429202, 445164.672229197, 445164.794229199, 445164.733229198, 445163.544529201, 445162.691029201, 445162.328729202, 445161.880629199, 445161.358429201, 445160.775629202, 445160.1473292, 445159.489729197, 445158.820129199, 445149.5732292, 445140.257729198, 178182.655559406, 178219.810659403, 178221.974759405, 178221.060359404, 178208.258759404, 178188.964859401, 178183.173659404, 178182.610059403, 178182.111959401, 178181.692259407, 178181.361859401, 178181.129259404, 
178181.000559402, 178180.979059403, 178182.197159401, 178182.655559406)))"
2017-01-26,160000,6307,NA,NA,FOREST WAY,DR,NA,1600,1973,2,0,3,AC-CENTRAL,IMP,0,FACE BRICK,03101,"list(list(c(449492.017829199, 449476.381729202, 449500.064729202, 449516.981229201, 449494.761029199, 449492.017829199, 160025.073459404, 160066.953059406, 160076.249659405, 160035.193059405, 160026.201459407, 160025.073459404)))"
2021-03-10,315000,10241,NA,NA,GARMOYLE,ST,NA,1776,2003,2,1,3,AC-CENTRAL,IMP,0,"ALUM,VINYL",03104,"list(list(c(444812.216129198, 444831.570929201, 444835.304729198, 444815.913329202, 444812.216129198, 145653.791959401, 145663.143159404, 145655.437859401, 145646.056059404, 145653.791959401)))"
2012-01-26,114000,2960,NA,NA,ROSS,AV,NA,1020,2011,2,1,0,AC-CENTRAL,IMP,0,"ALUM,VINYL",03105,"list(list(c(436825.06858705, 436824.041408994, 436822.630182173, 436869.340875594, 436870.78867849, 436827.851416615, 436825.06858705, 163533.566428043, 163533.490227892, 163550.729750372, 163554.234957384, 163537.605036124, 163533.85294062, 163533.566428043)))"
2022-08-30,430000,11520,NA,NA,ERWIN RIDGE,AV,NA,2388,2003,2,1,3,AC-CENTRAL,IMP,0.242,"ALUM,VINYL",03107,"list(list(c(455435.2427292, 455443.700929198, 455444.651929197, 455426.4401292, 455425.7543292, 455431.393129201, 455435.2427292, 172993.699459404, 172988.767759407, 172935.674559405, 172935.199059404, 172980.556459403, 172988.386759404, 172993.699459404)))"
2021-07-26,741000,138,NA,NA,WOODLAND,ST,NA,2148,1921,2,0,3,AC-CENTRAL,IMP,0,FACE BRICK,03106,"list(list(c(442282.066229202, 442269.950429201, 442269.304229198, 442231.012129201, 442244.347129201, 442282.066229202, 195274.264359404, 195255.156359406, 195254.260259405, 195279.616659405, 195299.980359403, 195274.264359404)))"
2011-04-25,435000,11316,NA,NA,WHEAT RIDGE,RD,NA,4810,2006,3,1,4,AC-CENTRAL,IMP,0.266,FACE BRICK,03108,"list(list(c(446874.536709985, 446851.332239577, 446833.349003611, 446843.751848415, 446855.867672647, 446875.222511357, 446874.536709985, 145739.105671126, 145727.55372802, 145763.794520504, 145768.52807397, 145777.150883214, 145739.440951794, 145739.105671126)))"
2015-02-06,140000,7501,NA,NA,SHADY,LN,NA,1636,1957,2,0,3,AC-CENTRAL,IMP,0,FACE BRICK,03103,"list(c(452006.272549454, 451994.805950524, 451950.838462588, 451954.989846888, 451961.924060757, 451967.562872034, 452010.61595814, 452012.255785423, 452006.272549454, 167142.195333304, 167106.36297364, 167119.429775767, 167133.1458032, 167156.10338512, 167174.790710496, 167161.43739579, 167160.922282756, 167142.195333304))"
2017-08-24,346000,12728,NA,NA,JAMES BLAKENEY,AV,NA,1812,2004,2,1,3,AC-CENTRAL,IMP,0.084,HARDIPLANK,03104,"list(list(c(445126.102829198, 445122.521429202, 445125.151929202, 445134.942129198, 445132.198929198, 445126.102829198, 144328.981859405, 144329.905359405, 144364.673959405, 144362.101459404, 144327.134759403, 144328.981859405)))"
2022-10-25,439000,2500,NA,NA,CRESCENT KNOLL,DR,NA,2334,1990,2,1,4,AC-CENTRAL,IMP,0,"ALUM,VINYL",03108,"list(list(c(453256.610329199, 453245.850829198, 453203.8493292, 453204.215029199, 453212.361129199, 453220.400629199, 453228.270829199, 453235.910529201, 453243.260029199, 453256.610329199, 150357.285959404, 150352.3481594, 150371.520159403, 150378.865859406, 150379.7149594, 150381.279059403, 150383.546159402, 150386.498459403, 150390.112959403, 150357.285959404)))"
2019-02-19,375000,2425,NA,NA,RADRICK,LN,NA,4319,1998,3,1,3,AC-CENTRAL,IMP,0.302,HARDIPLANK,03107,"list(list(c(450105.612029199, 450091.515029201, 450052.4640292, 450067.054829201, 450105.612029199, 178812.763759403, 178791.769059404, 178817.088859405, 178839.147259404, 178812.763759403)))"
2014-04-08,252000,13744,NA,NA,CEDAR POND,CR,NA,2515,2011,3,1,4,AC-CENTRAL,IMP,0.21,"ALUM,VINYL",03106,"list(list(c(444439.064015041, 444434.303029518, 444428.700794315, 444450.381261674, 444456.132849178, 444439.064015041, 188512.357385629, 188511.671584254, 188550.457461831, 188553.676156266, 188514.832366576, 188512.357385629)))"
2022-01-10,386000,7032,NA,NA,AMBERLY HILLS,RD,NA,1848,2019,2,1,3,AC-CENTRAL,IMP,0.199,"ALUM,VINYL",03107,"list(list(c(454866.968629198, 454858.508229198, 454840.044029199, 454848.148929198, 454866.968629198, 167104.413359407, 167061.338959404, 167064.966059405, 167105.873759402, 167104.413359407)))"
2014-11-12,15500,6610,NA,NA,BLUESTONE,CT,NA,1600,1973,2,0,3,AC-CENTRAL,IMP,0,FACE BRICK,03101,"list(list(c(450712.622562159, 450705.459747832, 450697.260611433, 450683.453143818, 450686.684030278, 450687.506991925, 450688.421393753, 450689.335795583, 450690.250197411, 450691.134119181, 450692.47524186, 450712.622562159, 160422.472701857, 160377.118371149, 160380.440697794, 160383.580144073, 160427.501911914, 160427.501911917, 160427.471431856, 160427.379991673, 160427.288551487, 160427.166631247, 160426.831350571, 160422.472701857)))"
2019-05-06,255000,9510,NA,NA,CURRIER,RD,NA,2280,2013,2,1,4,AC-CENTRAL,IMP,0.1441,"ALUM,VINYL",03107,"list(list(c(456619.201129201, 456600.455829201, 456597.484029199, 456585.901629201, 456605.067529203, 456608.353529201, 456611.4683292, 456619.201129201, 167302.919659405, 167273.945359401, 167275.850359405, 167283.336259401, 167311.569959404, 167309.983659402, 167308.082959403, 167302.919659405)))"
2019-05-15,165000,7927,NA,NA,MCGARRY,TL,NA,1452,2007,2,1,3,AC-CENTRAL,IMP,0.1176,"ALUM,VINYL",03108,"list(list(c(428734.709329201, 428703.086329201, 428702.056029199, 428732.307529199, 428733.374329203, 428734.709329201, 166748.030159405, 166757.195559399, 166766.281659404, 166769.899559404, 166760.014959407, 166748.030159405)))"
2020-01-21,330000,3128,NA,NA,COMMONWEALTH,AV,NA,1088,1940,1,0,2,AC-CENTRAL,IMP,0,"ALUM,VINYL",03101,"list(list(c(446295.280829201, 446263.387029199, 446254.547829198, 446250.829229199, 446282.452929199, 446295.280829201, 163332.921859405, 163283.331159404, 163289.335759404, 163291.865559403, 163341.579659403, 163332.921859405)))"
2020-11-23,347500,3534,NA,NA,CONNER GLENN,DR,NA,2370,2014,2,1,3,AC-CENTRAL,IMP,0.264,"ALUM,VINYL",03106,"list(list(c(436316.047129198, 436298.148129201, 436264.253529202, 436279.342629198, 436316.047129198, 186724.854759405, 186714.308859407, 186751.412159407, 186765.093359401, 186724.854759405)))"
2019-10-24,203000,11008,NA,NA,DIXIE HILLS,DR,NA,1600,2006,1,1,2,AC-CENTRAL,IMP,0.036,"ALUM,VINYL",03108,"list(list(c(440552.322729202, 440547.5983292, 440532.434529198, 440537.198529202, 440552.322729202, 144378.963359403, 144373.361159407, 144386.104859404, 144391.734459404, 144378.963359403)))"
2015-02-05,245500,15145,NA,NA,TAYLOR RIDGE,LN,NA,2953,2014,3,0,5,AC-CENTRAL,IMP,0.185,"ALUM,VINYL",03108,"list(c(428757.6946348, 428718.988005388, 428714.146247703, 428714.008706428, 428753.533725476, 428754.341066093, 428757.6946348, 153182.305125022, 153177.822270058, 153195.608528627, 153196.566174042, 153200.828239065, 153196.886976686, 153182.305125022))"
2018-06-29,236000,19511,NA,NA,DENAE LYNN,DR,NA,1928,2007,2,1,3,AC-CENTRAL,IMP,0.13,"ALUM,VINYL",03106,"list(list(c(440995.0456292, 440996.685529198, 440962.889229199, 440961.481029199, 440961.176229202, 440995.0456292, 191963.596359407, 191948.411159405, 191944.640759403, 191957.250359406, 191959.786359405, 191963.596359407)))"
2016-04-01,680000,1707,NA,E,8TH,ST,NA,3106,1925,2,1,4,AC-CENTRAL,IMP,0,Other,03101,"list(list(c(443897.015754943, 443868.516897945, 443856.477273866, 443884.137738687, 443897.015754943, 164210.662694238, 164183.742704395, 164196.794076003, 164223.616720144, 164210.662694238)))"
2020-01-17,155000,3749,NA,NA,GLENLEA COMMONS,DR,NA,1260,2002,2,1,2,AC-CENTRAL,IMP,0,"ALUM,VINYL",03106,"list(list(c(440080.531029202, 440075.157429201, 440078.357829202, 440083.731429198, 440080.531029202, 174161.143659403, 174162.152559403, 174178.916659402, 174177.907759405, 174161.143659403)))"
2017-02-23,308000,6007,NA,NA,CASTLECOVE,RD,NA,3179,2012,4,1,5,AC-CENTRAL,IMP,0.24,"ALUM,VINYL",03108,"list(list(c(429122.034829198, 429137.159029198, 429104.795829198, 429089.646729201, 429122.034829198, 157762.861859406, 157747.737659404, 157715.363959403, 157730.470059404, 157762.861859406)))"
2022-05-12,925000,13508,NA,NA,CRYSTAL SPRINGS,DR,NA,5872,2014,4,0,4,AC-CENTRAL,IMP,0.311,HARDIPLANK,03106,"list(list(c(445086.897629199, 445085.739429199, 445082.674529202, 445080.3337292, 445038.892829199, 445041.012029198, 445043.653229201, 445046.810229198, 445086.897629199, 185638.084159403, 185634.551459404, 185623.540659404, 185612.353459405, 185619.539159404, 185630.385059402, 185641.115759405, 185651.706259405, 185638.084159403)))"
2015-01-29,150000,2103,NA,NA,MALLARD WOODS,PL,NA,1862,1997,2,1,3,AC-CENTRAL,IMP,0,"ALUM,VINYL",03107,"list(c(450858.249244908, 450855.472892356, 450854.01956495, 450837.407931726, 450824.301505513, 450828.93447478, 450857.098051105, 450858.249244908, 179813.326842064, 179789.514865939, 179788.741434395, 179779.902216716, 179772.952762818, 179817.026930965, 179813.491243894, 179813.326842064))"
2015-10-20,67000,6615,NA,NA,ROCKWELL CHURCH,RD,NA,1128,1960,1,0,2,AC-CENTRAL,IMP,1.05,"ALUM,VINYL",03102,"list(c(446173.956509325, 446187.130182172, 446200.303855019, 446206.874975162, 446214.427553263, 446227.671901752, 446243.251975415, 446238.70930333, 446237.185681282, 446235.10503612, 446203.409582729, 446197.782338677, 446191.974433703, 446186.021232836, 446179.958985828, 446179.704096317, 446179.591320094, 446177.26569144, 446175.513087934, 446173.72390836, 446171.971304854, 446170.179077266, 446168.426473762, 446167.932696777, 446173.956509325, 174277.941840795, 174270.279534471, 174262.617228143, 
174258.795219003, 174196.78143947, 174175.669234748, 174150.853321619, 174149.812237037, 174149.464573839, 174148.989846894, 174167.243783896, 174169.780461981, 174171.870641668, 174173.501595615, 174174.663392735, 174176.688602293, 174177.584716083, 174198.463557841, 174214.121165151, 174229.781820476, 174245.631452176, 174261.615196142, 174277.178315268, 174281.445523803, 174277.941840795))"
2022-02-17,890000,16635,NA,NA,FLINTROCK FALLS,LN,NA,4369,2008,3,1,4,AC-CENTRAL,IMP,0.59,FACE BRICK,03108,"list(list(c(423196.803129201, 423190.0056292, 423183.221629202, 423176.524729202, 423175.553029198, 423174.589429202, 423173.658829201, 423172.785129198, 423171.990929198, 423171.296629201, 423165.089229199, 423158.528129198, 423151.676629201, 423179.184829202, 423202.425929201, 423196.803129201, 148553.095859404, 148552.870059403, 148553.353159403, 148554.539859407, 148554.567559404, 148554.439259402, 148554.158459406, 148553.732359403, 148553.171859405, 148552.491459403, 148556.400759404, 148559.681859405, 
148562.302959406, 148622.196259403, 148622.976559403, 148553.095859404)))"
2021-01-25,330000,2109,NA,NA,BIG PINE,DR,NA,2348,2003,2,1,3,AC-CENTRAL,IMP,0.193,"ALUM,VINYL",03108,"list(list(c(452148.273029198, 452160.388829198, 452192.277029198, 452180.161229198, 452148.273029198, 148350.036759404, 148363.572959402, 148335.189959406, 148321.681159405, 148350.036759404)))"
2013-06-25,166000,8422,NA,NA,ROMANA RED,LN,NA,2070,2012,2,1,4,AC-CENTRAL,IMP,0.172,"ALUM,VINYL",03107,"list(list(c(451770.448500688, 451770.54966401, 451724.832041455, 451726.74353752, 451727.901200714, 451770.409272848, 451770.448500688, 170641.878198427, 170630.341708716, 170630.25426142, 170638.049537015, 170645.991878898, 170646.361449632, 170641.878198427)))"
2022-08-26,202000,19919,NA,NA,OAK LEAF,CR,NA,1254,1993,2,0,2,AC-CENTRAL,IMP,0,FACE BRICK,03106,"list(list(c(440218.583629201, 440244.8361292, 440242.016729201, 440219.004229201, 440218.583629201, 193194.896459407, 193195.371959403, 193186.035959403, 193186.913759404, 193194.896459407)))"
2020-06-04,296000,8600,NA,NA,FOX TAIL,LN,NA,2031,1998,2,1,3,AC-CENTRAL,IMP,0.253,MASONITE,03106,"list(list(c(438198.545829199, 438159.135029201, 438158.8302292, 438148.131729199, 438152.335029203, 438156.818629199, 438185.012629199, 438186.105629201, 438187.210529198, 438188.294529199, 438189.325629198, 438190.272929198, 438191.108629201, 438198.545829199, 184904.423359402, 184888.421359404, 184888.207959402, 184908.568659407, 184910.961159407, 184912.774859405, 184924.143959404, 184924.307959405, 184924.281959404, 184924.066759407, 184923.668659404, 184923.099459407, 184922.376159403, 184904.423359402
)))"
2015-04-09,241000,3222,NA,NA,NORTHAMPTON,DR,NA,1434,1961,1,1,3,AC-CENTRAL,IMP,0,FACE BRICK,03105,"list(c(440733.72492436, 440694.070365053, 440690.565158042, 440675.96520884, 440709.493275897, 440709.828556566, 440713.36424364, 440733.72492436, 155767.954032817, 155739.333255579, 155744.362465639, 155765.454667818, 155797.794012499, 155797.458731827, 155793.161043234, 155767.954032817))"
2015-08-14,125000,4832,NA,NA,BRYN ATHYN,CT,NA,1852,2010,2,1,3,AC-CENTRAL,IMP,0.13,"ALUM,VINYL",03102,"list(c(443291.261119431, 443254.913646735, 443254.572270056, 443254.267469446, 443253.923044754, 443253.618244145, 443253.313443536, 443253.048267008, 443252.780042468, 443252.514865941, 443252.246641402, 443251.981464874, 443251.752864417, 443251.52426396, 443251.332239573, 443251.143263198, 443250.951238811, 443250.762262436, 443250.570238049, 443250.417837745, 443250.265437439, 443250.26543744, 443291.56592004, 443291.261119431, 172053.542043992, 172038.225813361, 172039.064015039, 172039.92355276, 
172040.780042474, 172041.636532188, 172042.514357941, 172043.370847656, 172044.245625397, 172045.12345116, 172045.998228905, 172046.876054666, 172047.772168456, 172048.646946205, 172049.543059997, 172050.439173789, 172051.332239574, 172052.22835337, 172053.124467162, 172054.020580954, 172054.934982782, 172055.370847651, 172061.162059234, 172053.542043992))"
2013-08-13,230000,11918,NA,NA,REGAL LILY,LN,NA,3143,2006,2,1,4,AC-CENTRAL,IMP,0.33,"ALUM,VINYL",03106,"list(list(c(435947.166631246, 435932.307601528, 435926.744990402, 435915.23876739, 435905.143771199, 435927.430791774, 435947.166631246, 182936.676410268, 182896.137929189, 182898.140469192, 182868.212097337, 182884.156217226, 182943.915424742, 182936.676410268)))"
2012-08-29,345000,3112,NA,NA,ETHEREAL,LN,NA,3413,2001,2,1,3,AC-CENTRAL,IMP,0,FACE BRICK,03104,"list(list(c(447386.220733353, 447383.209303331, 447371.322079557, 447374.217685348, 447386.220733353, 151660.963938841, 151633.196603306, 151634.293885499, 151662.097797108, 151660.963938841)))"
2010-07-30,742500,508,NA,NA,HIDEAWAY RIDGE,CT,NA,4094,2005,4,1,4,AC-CENTRAL,IMP,0.443,FACE BRICK,03104,"list(list(c(449287.451111815, 449258.077477066, 449255.21844735, 449229.578620068, 449263.182887277, 449263.524263961, 449264.249689411, 449264.972066857, 449265.734068381, 449266.535693982, 449267.37389566, 449268.212097336, 449269.086875086, 449269.964700841, 449270.87910267, 449271.793504498, 449272.896882706, 449273.77470846, 449274.612910137, 449287.451111815, 152339.078239068, 152286.929902771, 152291.148343206, 152327.096527103, 152349.956572826, 152349.584716083, 152348.993402899, 152348.450857813, 
152347.95403282, 152347.509023929, 152347.128023166, 152346.792742498, 152346.518421948, 152346.308109528, 152346.155709226, 152346.061221034, 152345.869196652, 152345.622308156, 152345.287027488, 152339.078239068)))"
2021-12-16,413000,7460,NA,NA,DENALI,LN,NA,2353,2001,2,1,3,AC-CENTRAL,IMP,0,"ALUM,VINYL",03106,"list(list(c(437107.214229199, 437134.391029202, 437133.353929199, 437093.879229198, 437092.499329198, 437090.952329203, 437089.274829198, 437087.5065292, 437085.6892292, 437088.621429202, 437107.214229199, 178616.244059408, 178615.322659403, 178589.229259403, 178550.769859405, 178551.965959402, 178552.936259401, 178553.657959403, 178554.113959401, 178554.293359401, 178616.875059404, 178616.244059408)))"
2018-05-18,392500,3853,NA,NA,PARK SOUTH STATION,BV,NA,2522,2016,2,1,4,AC-CENTRAL,IMP,0.097,"ALUM,VINYL",03105,"list(list(c(439731.047829198, 439736.2679292, 439707.0167292, 439706.588729201, 439702.272929199, 439731.047829198, 156057.420859403, 156046.130259404, 156033.400659406, 156034.232959401, 156044.899259405, 156057.420859403)))"
2013-04-05,177000,18723,NA,NA,RONCEVERTE,DR,NA,1890,2000,2,1,4,AC-CENTRAL,IMP,0,"ALUM,VINYL",03106,"list(list(c(440527.140215192, 440517.462795837, 440510.90958273, 440520.547378008, 440527.140215192, 191446.099829112, 191444.042425002, 191476.390913697, 191478.448317808, 191446.099829112)))"
2014-02-28,206000,18632,NA,NA,COACHMAN'S TRACE,NA,NA,2884,2004,2,1,3,AC-CENTRAL,IMP,0.15,"ALUM,VINYL",03106,"list(list(c(440995.426727766, 440964.681490275, 440964.565666044, 440964.565666044, 440964.718066349, 440965.022866958, 440965.443491799, 440965.976892865, 440966.586494085, 440967.30887153, 440968.110497132, 440968.985274883, 440969.863100637, 440970.929902772, 440995.274327462, 440995.426727766, 191443.414535741, 191443.414535743, 191456.673362261, 191457.587764089, 191458.48387788, 191459.358655632, 191460.160281231, 191460.903994718, 191461.568460051, 191462.123197159, 191462.580398072, 191462.90348672, 
191463.092463099, 191463.16866325, 191463.208287328, 191443.414535741)))"
2016-07-14,145500,6952,NA,NA,COLONIAL GARDEN,DR,NA,1280,2011,2,1,3,AC-CENTRAL,IMP,0.039,"ALUM,VINYL",03106,"list(list(c(435268.286519485, 435281.156344222, 435276.854274121, 435263.869387149, 435268.286519485, 184429.968701347, 184400.1936823, 184397.806712526, 184427.77013645, 184429.968701347)))"
2010-05-21,113500,13124,NA,NA,MEADOWMERE,RD,NA,1072,2003,2,0,2,AC-CENTRAL,IMP,0.096,"ALUM,VINYL",03106,"list(list(c(439469.786900485, 439463.995688903, 439431.077223066, 439437.325635563, 439469.786900485, 183981.913900741, 183975.991624893, 184010.434093781, 184015.880880676, 183981.913900741)))"
2019-07-08,210000,9101,NA,NA,ROBERT FROST,LN,NA,2019,1973,2,1,4,AC-CENTRAL,IMP,0,"ALUM,VINYL",03103,"list(list(c(451944.1693292, 451967.907229202, 451936.512729202, 451930.5691292, 451916.5483292, 451909.498329199, 451944.1693292, 172717.284959401, 172698.082459405, 172657.943259406, 172659.104559404, 172667.943759405, 172674.116059403, 172717.284959401)))"
