survey_date,state_fips,county_fips,census_region,census_division,county_name,buildings_1unit,units_1unit,value_1unit,buildings_2unit,units_2unit,value_2unit,buildings_3or4unit,units_3or4unit,value_3or4unit,buildings_5plusunit,units_5plusunit,X30,total_buildings
202109,48,185,3,7,Grimes County,25,25,4920837,0,0,0,0,0,0,0,0,0,25
202109,48,187,3,7,Guadalupe County,189,189,44140838,1,2,256873,0,0,0,0,0,0,190
202109,48,193,3,7,Hamilton County,1,1,100602,0,0,0,0,0,0,0,0,0,1
202109,48,195,3,7,Hansford County,0,0,0,0,0,0,0,0,0,0,0,0,0
202109,48,201,3,7,Harris County,1458,1458,314024672,28,56,6049197,6,24,3236282,3,225,43771302,1495
202109,48,211,3,7,Hemphill County,0,0,0,0,0,0,0,0,0,0,0,0,0
202109,48,215,3,7,Hidalgo County,373,373,75231500,26,52,3331691,7,27,2263296,3,20,1944787,409
202109,48,233,3,7,Hutchinson County,1,1,209076,0,0,0,0,0,0,0,0,0,1
202109,48,251,3,7,Johnson County,80,80,19152359,1,2,230720,10,40,3177442,15,381,18000000,106
202109,48,257,3,7,Kaufman County,102,102,24214852,0,0,0,0,0,0,0,0,0,102
202109,48,259,3,7,Kendall County,27,27,6294483,0,0,0,0,0,0,0,0,0,27
202109,48,271,3,7,Kinney County,0,0,0,0,0,0,0,0,0,0,0,0,0
202109,48,281,3,7,Lampasas County,4,4,571843,0,0,0,0,0,0,0,0,0,4
202109,48,291,3,7,Liberty County,138,138,26702830,0,0,0,0,0,0,0,0,0,138
202109,48,303,3,7,Lubbock County,206,206,45104685,10,20,2196327,0,0,0,13,147,0,229
202109,48,323,3,7,Maverick County,14,14,3145156,0,0,0,0,0,0,0,0,0,14
202109,48,325,3,7,Medina County,5,5,1125000,0,0,0,0,0,0,0,0,0,5
202109,48,329,3,7,Midland County,67,67,13809730,0,0,0,0,0,0,0,0,0,67
202109,48,339,3,7,Montgomery County,1059,1059,219491916,7,14,1477491,4,13,3136000,8,196,4504000,1078
202109,48,367,3,7,Parker County,55,55,12694706,0,0,0,0,0,0,2,58,0,57
202109,48,375,3,7,Potter County,57,57,13636891,0,0,0,0,0,0,0,0,0,57
202109,48,383,3,7,Reagan County,0,0,0,0,0,0,0,0,0,0,0,0,0
202109,48,385,3,7,Real County,0,0,0,0,0,0,0,0,0,0,0,0,0
202109,48,395,3,7,Robertson County,6,6,1247650,0,0,0,0,0,0,0,0,0,6
202109,48,397,3,7,Rockwall County,180,180,52476130,0,0,0,0,0,0,10,295,36746852,190
202109,48,407,3,7,San Jacinto County,52,52,11437650,0,0,0,0,0,0,0,0,0,52
202109,48,411,3,7,San Saba County,0,0,0,0,0,0,0,0,0,0,0,0,0
202109,48,451,3,7,Tom Green County,39,39,8482504,0,0,0,0,0,0,0,0,0,39
202109,48,453,3,7,Travis County,521,521,113047648,22,44,3039448,0,0,0,10,584,59773627,553
202109,48,473,3,7,Waller County,4,4,641174,0,0,0,0,0,0,2,14,0,6
202109,48,491,3,7,Williamson County,955,955,260955014,2,4,513604,0,0,0,1,20,2047042,958
202109,48,493,3,7,Wilson County,22,22,6056387,0,0,0,0,0,0,0,0,0,22
202109,48,497,3,7,Wise County,8,8,2256218,0,0,0,0,0,0,0,0,0,8
202109,49,011,4,8,Davis County,201,201,58537026,2,4,918625,0,0,0,1,5,1251414,204
202109,49,023,4,8,Juab County,12,12,3533729,1,2,424000,1,3,575344,0,0,0,14
202109,49,029,4,8,Morgan County,9,9,6299334,0,0,0,1,3,598527,0,0,0,10
202109,49,035,4,8,Salt Lake County,210,210,84273364,33,66,6297710,5,17,2996782,15,707,65020411,263
202109,49,039,4,8,Sanpete County,23,23,3674826,0,0,0,0,0,0,0,0,0,23
202109,49,043,4,8,Summit County,31,31,14362800,0,0,0,1,3,841530,1,7,0,33
202109,49,057,4,8,Weber County,157,157,38936902,1,2,1000000,3,10,1884415,5,73,6700000,166
202109,51,003,3,5,Albemarle County,61,61,18147147,0,0,0,0,0,0,1,27,0,62
202109,51,007,3,5,Amelia County,5,5,947320,0,0,0,0,0,0,0,0,0,5
202109,51,009,3,5,Amherst County,5,5,2215843,0,0,0,0,0,0,0,0,0,5
202109,51,013,3,5,Arlington County,28,28,11072000,0,0,0,0,0,0,1,247,36360000,29
202109,51,015,3,5,Augusta County,18,18,4924570,0,0,0,0,0,0,0,0,0,18
202109,51,019,3,5,Bedford County,2,2,371994,1,2,284000,0,0,0,1,10,0,4
202109,51,033,3,5,Caroline County,31,31,5646440,0,0,0,0,0,0,0,0,0,31
202109,51,036,3,5,Charles City County,2,2,358374,0,0,0,0,0,0,0,0,0,2
202109,51,037,3,5,Charlotte County,1,1,147450,0,0,0,0,0,0,0,0,0,1
202109,51,041,3,5,Chesterfield County,167,167,39205356,0,0,0,0,0,0,4,94,10271560,171
202109,51,043,3,5,Clarke County,17,17,5311311,0,0,0,0,0,0,0,0,0,17
202109,51,049,3,5,Cumberland County,4,4,250500,0,0,0,0,0,0,0,0,0,4
202109,51,051,3,5,Dickenson County,0,0,0,0,0,0,0,0,0,0,0,0,0
202109,51,053,3,5,Dinwiddie County,9,9,1558784,0,0,0,0,0,0,0,0,0,9
202109,51,059,3,5,Fairfax County,77,77,18421765,0,0,0,0,0,0,9,142,21576000,86
202109,51,061,3,5,Fauquier County,21,21,6627393,0,0,0,0,0,0,0,0,0,21
202109,51,069,3,5,Frederick County,42,42,9280488,0,0,0,0,0,0,0,0,0,42
202109,51,073,3,5,Gloucester County,16,16,3871815,0,0,0,0,0,0,0,0,0,16
202109,51,075,3,5,Goochland County,21,21,8127480,0,0,0,0,0,0,0,0,0,21
202109,51,085,3,5,Hanover County,51,51,11092505,0,0,0,0,0,0,0,0,0,51
202109,51,087,3,5,Henrico County,57,57,11633118,19,38,3653286,0,0,0,0,0,0,76
202109,51,093,3,5,Isle of Wight County,28,28,6908189,0,0,0,0,0,0,0,0,0,28
202109,51,095,3,5,James City County,34,34,8134286,0,0,0,0,0,0,0,0,0,34
202109,51,097,3,5,King and Queen County,3,3,400623,0,0,0,0,0,0,0,0,0,3
202109,51,099,3,5,King George County,15,15,3262501,0,0,0,0,0,0,0,0,0,15
202109,51,107,3,5,Loudoun County,118,118,28025000,0,0,0,0,0,0,2,60,6804000,120
202109,51,109,3,5,Louisa County,34,34,8627979,0,0,0,0,0,0,0,0,0,34
202109,51,115,3,5,Mathews County,3,3,350000,0,0,0,0,0,0,0,0,0,3
202109,51,127,3,5,New Kent County,28,28,10592000,0,0,0,0,0,0,0,0,0,28
202109,51,139,3,5,Page County,7,7,1840000,0,0,0,0,0,0,0,0,0,7
202109,51,145,3,5,Powhatan County,15,15,4073205,0,0,0,0,0,0,0,0,0,15
202109,51,149,3,5,Prince George County,5,5,840000,0,0,0,0,0,0,0,0,0,5
202109,51,153,3,5,Prince William County,120,120,21120496,0,0,0,0,0,0,1,6,0,121
202109,51,165,3,5,Rockingham County,60,60,1594946,0,0,0,0,0,0,0,0,0,60
202109,51,175,3,5,Southampton County,5,5,767125,0,0,0,0,0,0,0,0,0,5
202109,51,177,3,5,Spotsylvania County,69,69,18085687,0,0,0,0,0,0,2,61,0,71
202109,51,179,3,5,Stafford County,85,85,21000162,0,0,0,0,0,0,0,0,0,85
202109,51,181,3,5,Surry County,4,4,777757,0,0,0,0,0,0,0,0,0,4
202109,51,183,3,5,Sussex County,0,0,0,0,0,0,0,0,0,0,0,0,0
202109,51,187,3,5,Warren County,11,11,3281000,0,0,0,0,0,0,0,0,0,11
202109,51,199,3,5,York County,12,12,3724835,4,8,600000,2,8,1613250,0,0,0,18
202109,51,510,3,5,Alexandria (Independent City),1,1,165000,0,0,0,0,0,0,1,119,25848838,2
202109,51,540,3,5,Charlottesville (Independent City),6,6,2007641,0,0,0,0,0,0,1,9,0,7
202109,51,550,3,5,Chesapeake(Independent City),21,21,5024118,0,0,0,0,0,0,0,0,0,21
202109,51,570,3,5,Colonial Heights (Independent City),1,1,135000,0,0,0,0,0,0,0,0,0,1
202109,51,580,3,5,Covington (Independent City),0,0,0,0,0,0,0,0,0,0,0,0,0
202109,51,600,3,5,Fairfax (Independent City),1,1,300000,0,0,0,0,0,0,0,0,0,1
202109,51,610,3,5,Falls Church (Independent City),1,1,400000,0,0,0,0,0,0,0,0,0,1
202109,51,630,3,5,Fredericksburg(Independent City),12,12,4021544,0,0,0,0,0,0,0,0,0,12
202109,51,650,3,5,Hampton (Independent City),19,19,1185036,0,0,0,0,0,0,0,0,0,19
202109,51,660,3,5,Harrisonburg (Independent City),2,2,1450000,0,0,0,0,0,0,0,0,0,2
202109,51,670,3,5,Hopewell (Independent City),1,1,150000,0,0,0,0,0,0,0,0,0,1
202109,51,680,3,5,Lynchburg (Independent City),7,7,1590000,0,0,0,0,0,0,2,40,5726787,9
202109,51,683,3,5,Manassas (Independent City),6,6,1405935,0,0,0,0,0,0,0,0,0,6
202109,51,685,3,5,Manassas Park (Independent City),0,0,0,0,0,0,0,0,0,0,0,0,0
202109,51,700,3,5,Newport News (Independent City),6,6,1217099,0,0,0,0,0,0,0,0,0,6
202109,51,710,3,5,Norfolk (Independent City),33,33,7895042,0,0,0,0,0,0,0,0,0,33
202109,51,730,3,5,Petersburg (Independent City),1,1,110300,0,0,0,0,0,0,0,0,0,1
202109,51,735,3,5,Poquoson (Independent City),0,0,0,0,0,0,0,0,0,0,0,0,0
202109,51,740,3,5,Portsmouth (Independent City),7,7,1195000,0,0,0,0,0,0,0,0,0,7
202109,51,760,3,5,Richmond (Independent City),39,39,8482504,0,0,0,0,0,0,0,0,0,39
202109,51,800,3,5,Suffolk (Independent City),47,47,11244454,0,0,0,0,0,0,0,0,0,47
202109,51,810,3,5,Virginia Beach (Independent City),43,43,13414634,0,0,0,0,0,0,0,0,0,43
202109,51,830,3,5,Williamsburg (Independent City),5,5,1125000,0,0,0,0,0,0,0,0,0,5
202109,53,005,4,9,Benton County,95,95,29102503,0,0,0,14,56,7000000,0,0,0,109
202109,53,011,4,9,Clark County,255,255,72062217,8,16,984093,2,7,1264811,11,332,24733429,276
202109,53,021,4,9,Franklin County,50,50,13595261,0,0,0,0,0,0,0,0,0,50
202109,53,031,4,9,Jefferson County,20,20,4757411,0,0,0,0,0,0,1,43,4216560,21
202109,53,033,4,9,King County,277,277,107321595,15,30,7917024,24,82,16771983,13,462,60879560,329
202109,53,035,4,9,Kitsap County,82,82,27189204,2,4,857064,2,6,749110,4,45,4364034,90
202109,53,053,4,9,Pierce County,225,225,68339465,6,12,984770,3,10,1292676,7,164,19374009,241
202109,53,055,4,9,San Juan County,14,14,3745179,0,0,0,0,0,0,0,0,0,14
202109,53,059,4,9,Skamania County,4,4,893698,0,0,0,0,0,0,0,0,0,4
202109,53,061,4,9,Snohomish County,169,169,48789468,7,14,3806509,0,0,0,10,153,12600664,186
202109,54,011,3,5,Cabell County,2,2,380000,0,0,0,0,0,0,0,0,0,2
202109,54,015,3,5,Clay County,1,1,25000,0,0,0,0,0,0,0,0,0,1
202109,54,019,3,5,Fayette County,4,4,477896,0,0,0,0,0,0,0,0,0,4
202109,54,037,3,5,Jefferson County,59,59,17432760,0,0,0,0,0,0,0,0,0,59
202109,54,081,3,5,Raleigh County,4,4,900000,0,0,0,0,0,0,0,0,0,4
202109,55,025,2,3,Dane County,111,111,48144822,13,26,5269759,0,0,0,17,435,49053609,141
202109,55,031,2,3,Douglas County,9,9,2845779,0,0,0,0,0,0,0,0,0,9
202109,55,037,2,3,Florence County,1,1,102835,0,0,0,0,0,0,0,0,0,1
202109,55,049,2,3,Iowa County,6,6,1615615,0,0,0,0,0,0,0,0,0,6
202109,55,059,2,3,Kenosha County,19,19,5869070,0,0,0,0,0,0,0,0,0,19
202109,55,079,2,3,Milwaukee County,10,10,4209204,0,0,0,0,0,0,4,54,0,14
202109,55,089,2,3,Ozaukee County,19,19,6564462,1,2,480000,0,0,0,0,0,0,20
202109,55,093,2,3,Pierce County,12,12,3705231,5,10,1134000,0,0,0,0,0,0,17
202109,55,109,2,3,St. Croix County,38,38,11957750,5,10,1200000,0,0,0,0,0,0,43
202109,55,131,2,3,Washington County,23,23,9022686,1,2,440000,0,0,0,0,0,0,24
202109,56,025,4,8,Natrona County,11,11,2411585,0,0,0,0,0,0,1,5,0,12
202109,56,029,4,8,Park County,23,23,6871711,0,0,0,0,0,0,0,0,0,23
202109,56,039,4,8,Teton County,10,10,23639314,1,2,623319,1,3,116499,0,0,0,12
202110,01,001,3,6,Autauga County,16,16,5256747,0,0,0,0,0,0,0,0,0,16
202110,01,007,3,6,Bibb County,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,01,009,3,6,Blount County,3,3,355000,0,0,0,0,0,0,0,0,0,3
202110,01,021,3,6,Chilton County,4,4,851481,0,0,0,0,0,0,0,0,0,4
202110,01,073,3,6,Jefferson County,142,142,47250137,1,2,2600000,0,0,0,0,0,0,143
202110,01,075,3,6,Lamar County,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,01,081,3,6,Lee County,111,111,29995411,0,0,0,0,0,0,5,74,0,116
202110,01,083,3,6,Limestone County,55,55,13604747,0,0,0,0,0,0,0,0,0,55
202110,01,089,3,6,Madison County,322,322,60003173,1,2,168555,0,0,0,1,5,0,324
202110,01,113,3,6,Russell County,6,6,1212156,0,0,0,0,0,0,0,0,0,6
202110,01,115,3,6,St. Clair County,37,37,8665764,0,0,0,0,0,0,0,0,0,37
202110,01,117,3,6,Shelby County,105,105,35997490,0,0,0,0,0,0,0,0,0,105
202110,01,127,3,6,Walker County,2,2,240000,0,0,0,0,0,0,0,0,0,2
202110,02,013,4,9,Aleutians East Borough,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,02,016,4,9,Aleutians West Census Area,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,02,020,4,9,Anchorage Municipality,58,58,18558139,0,0,0,1,4,688376,2,24,0,61
202110,02,050,4,9,Bethel Census Area,0,0,0,0,0,0,2,6,876056,0,0,0,2
202110,02,060,4,9,Bristol Bay Borough,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,02,070,4,9,Dillingham Census Area,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,02,090,4,9,Fairbanks North Star Borough,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,02,100,4,9,Haines Borough,1,1,40000,0,0,0,0,0,0,0,0,0,1
202110,02,105,4,9,Hoonah-Angoon Census Area,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,02,110,4,9,Juneau City and Borough,6,6,1624279,0,0,0,0,0,0,0,0,0,6
202110,02,122,4,9,Kenai Peninsula Borough,5,5,1726777,0,0,0,0,0,0,0,0,0,5
202110,02,130,4,9,Ketchikan Gateway Borough,3,3,866849,0,0,0,0,0,0,0,0,0,3
202110,02,150,4,9,Kodiak Island Borough,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,02,170,4,9,Matanuska-Susitna Borough,3,3,842673,1,2,345725,1,3,445910,0,0,0,5
202110,02,180,4,9,Nome Census Area,1,1,179947,0,0,0,0,0,0,0,0,0,1
202110,02,185,4,9,North Slope Borough,0,0,0,0,0,0,0,0,0,1,5,0,1
202110,02,188,4,9,Northwest Arctic Borough,1,1,593333,0,0,0,0,0,0,0,0,0,1
202110,02,195,4,9,Petersburg Borough,0,0,0,1,2,335000,0,0,0,0,0,0,1
202110,02,198,4,9,Prince of Wales-Hyder Census Area,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,02,220,4,9,Sitka City and Borough,1,1,220047,0,0,0,0,0,0,0,0,0,1
202110,02,230,4,9,Skagway Municipality,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,02,261,4,9,Valdez-Cordova Census Area,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,02,275,4,9,Wrangell City and Borough,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,02,282,4,9,Yakutat City and Borough,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,02,290,4,9,Yukon-Koyukuk Census Area,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,04,013,4,8,Maricopa County,2005,2005,545250799,92,184,14175732,10,35,5582754,31,1340,160728190,2138
202110,04,019,4,8,Pima County,376,376,117791673,2,4,475839,0,0,0,7,85,0,385
202110,04,021,4,8,Pinal County,444,444,89195783,0,0,0,0,0,0,1,21,0,445
202110,05,013,3,7,Calhoun County,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,05,035,3,7,Crittenden County,9,9,1954258,0,0,0,0,0,0,0,0,0,9
202110,05,043,3,7,Drew County,1,1,225000,0,0,0,0,0,0,0,0,0,1
202110,05,045,3,7,Faulkner County,105,105,11214496,15,30,2710000,0,0,0,0,0,0,120
202110,05,053,3,7,Grant County,2,2,303793,0,0,0,0,0,0,0,0,0,2
202110,05,085,3,7,Lonoke County,33,33,3814590,0,0,0,0,0,0,0,0,0,33
202110,05,087,3,7,Madison County,2,2,376560,0,0,0,0,0,0,0,0,0,2
202110,05,091,3,7,Miller County,2,2,474952,0,0,0,0,0,0,0,0,0,2
202110,05,105,3,7,Perry County,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,05,119,3,7,Pulaski County,205,205,32301617,1,2,90000,0,0,0,0,0,0,206
202110,05,129,3,7,Searcy County,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,05,143,3,7,Washington County,147,147,40694663,0,0,0,1,3,465465,4,58,5169308,152
202110,06,001,4,9,Alameda County,81,81,22704003,0,0,0,3,11,3072561,14,242,28103412,98
202110,06,013,4,9,Contra Costa County,197,197,48061762,17,34,3061524,0,0,0,3,214,39543976,217
202110,06,017,4,9,El Dorado County,53,53,21836077,0,0,0,0,0,0,0,0,0,53
202110,06,019,4,9,Fresno County,152,152,50849114,3,6,838117,1,3,396109,7,48,1733773,163
202110,06,037,4,9,Los Angeles County,617,617,189050461,44,88,20752364,10,32,6475353,46,1427,204461232,717
202110,06,041,4,9,Marin County,13,13,5893743,1,2,1531250,0,0,0,1,5,0,15
202110,06,059,4,9,Orange County,450,450,127477274,3,6,2000036,6,22,5179166,11,102,14111835,470
202110,06,061,4,9,Placer County,358,358,98055244,16,32,5644064,0,0,0,0,0,0,374
202110,06,063,4,9,Plumas County,4,4,663613,0,0,0,0,0,0,0,0,0,4
202110,06,067,4,9,Sacramento County,313,313,92466964,2,4,389416,0,0,0,3,38,7000000,318
202110,06,069,4,9,San Benito County,9,9,2652565,0,0,0,0,0,0,0,0,0,9
202110,06,071,4,9,San Bernardino County,296,296,75056528,12,24,2821738,5,17,2524872,24,508,53720288,337
202110,06,073,4,9,San Diego County,299,299,87321071,5,10,1048491,15,58,13020369,36,555,82191944,355
202110,06,075,4,9,San Francisco County,3,3,822604,0,0,0,0,0,0,2,34,9400000,5
202110,06,081,4,9,San Mateo County,32,32,17240002,0,0,0,0,0,0,6,52,5827544,38
202110,06,085,4,9,Santa Clara County,126,126,51351542,0,0,0,0,0,0,5,126,2956760,131
202110,06,091,4,9,Sierra County,1,1,68429,0,0,0,0,0,0,0,0,0,1
202110,06,113,4,9,Yolo County,28,28,9041521,1,2,487000,0,0,0,2,18,0,31
202110,08,001,4,8,Adams County,253,253,67010580,17,34,8460998,0,0,0,1,23,0,271
202110,08,005,4,8,Arapahoe County,155,155,46937867,0,0,0,0,0,0,5,225,25501897,160
202110,08,014,4,8,Broomfield County,18,18,7277838,5,10,2265669,0,0,0,2,13,0,25
202110,08,015,4,8,Chaffee County,37,37,10292078,1,2,271539,0,0,0,0,0,0,38
202110,08,019,4,8,Clear Creek County,3,3,1323487,0,0,0,0,0,0,1,9,0,4
202110,08,031,4,8,Denver County,155,155,42501232,0,0,0,0,0,0,4,455,72546792,159
202110,08,035,4,8,Douglas County,246,246,75675373,10,20,2634556,0,0,0,2,10,1522662,258
202110,08,039,4,8,Elbert County,51,51,18046421,0,0,0,0,0,0,0,0,0,51
202110,08,041,4,8,El Paso County,374,374,143997973,29,58,4682902,0,0,0,8,399,51412669,411
202110,08,047,4,8,Gilpin County,2,2,555417,0,0,0,0,0,0,0,0,0,2
202110,08,059,4,8,Jefferson County,98,98,29680228,4,8,1942679,0,0,0,7,499,43223964,109
202110,08,069,4,8,Larimer County,199,199,69496560,0,0,0,0,0,0,8,196,28000653,207
202110,08,077,4,8,Mesa County,66,66,11985250,2,4,150554,0,0,0,9,115,6591068,77
202110,08,093,4,8,Park County,10,10,2742015,0,0,0,0,0,0,0,0,0,10
202110,08,101,4,8,Pueblo County,66,66,9836443,0,0,0,0,0,0,0,0,0,66
202110,08,119,4,8,Teller County,17,17,6983869,0,0,0,0,0,0,0,0,0,17
202110,09,001,1,1,Fairfield County,63,63,38778984,2,4,857358,1,4,315000,2,12,1500000,68
202110,09,003,1,1,Hartford County,36,36,9176694,10,20,1017322,0,0,0,1,5,0,47
202110,09,007,1,1,Middlesex County,15,15,4414159,0,0,0,0,0,0,3,56,4116000,18
202110,09,013,1,1,Tolland County,13,13,3593368,0,0,0,0,0,0,2,13,0,15
202110,10,001,3,5,Kent County,131,131,19587502,0,0,0,0,0,0,0,0,0,131
202110,10,003,3,5,New Castle County,133,133,12429535,0,0,0,0,0,0,1,5,0,134
202110,10,005,3,5,Sussex County,318,318,49992446,10,20,1803698,0,0,0,0,0,0,328
202110,11,001,3,5,Washington  DC,32,32,7655798,0,0,0,0,0,0,7,591,73618271,39
202110,12,003,3,5,Baker County,7,7,1945800,0,0,0,0,0,0,0,0,0,7
202110,12,019,3,5,Clay County,166,166,39712480,0,0,0,0,0,0,0,0,0,166
202110,12,029,3,5,Dixie County,4,4,377223,0,0,0,0,0,0,0,0,0,4
202110,12,031,3,5,Duval County,430,430,69960154,0,0,0,0,0,0,13,597,72365478,443
202110,12,033,3,5,Escambia County,99,99,24395883,0,0,0,0,0,0,0,0,0,99
202110,12,053,3,5,Hernando County,136,136,34457398,0,0,0,0,0,0,0,0,0,136
202110,12,057,3,5,Hillsborough County,389,389,107806565,2,4,610000,0,0,0,3,156,12000000,394
202110,12,067,3,5,Lafayette County,3,3,216543,0,0,0,0,0,0,0,0,0,3
202110,12,071,3,5,Lee County,1034,1034,214913251,22,44,4893358,3,11,2045834,4,144,13723161,1063
202110,12,073,3,5,Leon County,70,70,13810398,1,2,221600,0,0,0,4,94,0,75
202110,12,081,3,5,Manatee County,396,396,95502744,0,0,0,0,0,0,0,0,0,396
202110,12,086,3,5,Miami-Dade County,249,249,73502754,20,40,5921002,4,13,1651527,27,332,71259173,300
202110,12,089,3,5,Nassau County,103,103,27909216,0,0,0,0,0,0,1,16,0,104
202110,12,091,3,5,Okaloosa County,113,113,35549528,0,0,0,0,0,0,0,0,0,113
202110,12,095,3,5,Orange County,316,316,108579750,0,0,0,0,0,0,45,1383,193598709,361
202110,12,097,3,5,Osceola County,764,764,217967821,0,0,0,2,8,2148635,5,132,16200000,771
202110,12,101,3,5,Pasco County,500,500,105537018,0,0,0,0,0,0,1,5,0,501
202110,12,103,3,5,Pinellas County,108,108,29631553,0,0,0,0,0,0,4,96,16011427,112
202110,12,109,3,5,St. Johns County,377,377,90190428,4,8,1760737,1,3,888545,5,352,41086034,387
202110,12,113,3,5,Santa Rosa County,157,157,37561261,0,0,0,0,0,0,0,0,0,157
202110,12,115,3,5,Sarasota County,513,513,172774475,10,20,4593197,0,0,0,9,301,42438417,532
202110,12,117,3,5,Seminole County,82,82,27154686,0,0,0,0,0,0,2,28,0,84
202110,12,119,3,5,Sumter County,367,367,100679664,0,0,0,0,0,0,0,0,0,367
202110,12,129,3,5,Wakulla County,28,28,6090003,0,0,0,0,0,0,0,0,0,28
202110,12,131,3,5,Walton County,182,182,80539002,0,0,0,0,0,0,0,0,0,182
202110,12,133,3,5,Washington County,6,6,1029963,0,0,0,0,0,0,0,0,0,6
202110,13,007,3,5,Baker County,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,13,013,3,5,Barrow County,90,90,11747562,0,0,0,0,0,0,2,10,0,92
202110,13,015,3,5,Bartow County,57,57,11818695,0,0,0,0,0,0,1,6,528612,58
202110,13,021,3,5,Bibb County,14,14,2455998,0,0,0,0,0,0,0,0,0,14
202110,13,029,3,5,Bryan County,43,43,12929810,0,0,0,0,0,0,0,0,0,43
202110,13,033,3,5,Burke County,5,5,1062102,0,0,0,0,0,0,0,0,0,5
202110,13,035,3,5,Butts County,15,15,4513456,0,0,0,0,0,0,0,0,0,15
202110,13,045,3,5,Carroll County,56,56,16258476,0,0,0,0,0,0,0,0,0,56
202110,13,051,3,5,Chatham County,72,72,20166433,0,0,0,0,0,0,0,0,0,72
202110,13,057,3,5,Cherokee County,179,179,56053443,0,0,0,0,0,0,1,5,0,180
202110,13,059,3,5,Clarke County,8,8,2678016,0,0,0,0,0,0,0,0,0,8
202110,13,063,3,5,Clayton County,65,65,15542160,0,0,0,0,0,0,0,0,0,65
202110,13,067,3,5,Cobb County,140,140,35333065,0,0,0,0,0,0,1,12,164455,141
202110,13,073,3,5,Columbia County,99,99,19548233,0,0,0,0,0,0,0,0,0,99
202110,13,077,3,5,Coweta County,114,114,43778765,0,0,0,0,0,0,0,0,0,114
202110,13,085,3,5,Dawson County,28,28,11727694,0,0,0,0,0,0,0,0,0,28
202110,13,095,3,5,Dougherty County,1,1,246969,0,0,0,0,0,0,1,13,0,2
202110,13,097,3,5,Douglas County,28,28,5072407,0,0,0,0,0,0,0,0,0,28
202110,13,111,3,5,Fannin County,36,36,7519641,0,0,0,0,0,0,0,0,0,36
202110,13,113,3,5,Fayette County,41,41,15186399,0,0,0,0,0,0,0,0,0,41
202110,13,115,3,5,Floyd County,10,10,3211000,0,0,0,0,0,0,0,0,0,10
202110,13,117,3,5,Forsyth County,148,148,26523713,0,0,0,0,0,0,0,0,0,148
202110,13,121,3,5,Fulton County,320,320,87869853,3,6,770618,5,16,2157522,11,217,27030736,339
202110,13,127,3,5,Glynn County,31,31,10218987,1,2,300833,0,0,0,1,5,0,33
202110,13,135,3,5,Gwinnett County,319,319,78112769,0,0,0,0,0,0,1,5,0,320
202110,13,143,3,5,Haralson County,7,7,1631903,0,0,0,0,0,0,0,0,0,7
202110,13,145,3,5,Harris County,16,16,5271445,0,0,0,0,0,0,0,0,0,16
202110,13,149,3,5,Heard County,6,6,1435462,0,0,0,0,0,0,0,0,0,6
202110,13,151,3,5,Henry County,162,162,33545903,0,0,0,0,0,0,2,172,24835836,164
202110,13,159,3,5,Jasper County,9,9,1587666,0,0,0,0,0,0,0,0,0,9
202110,13,171,3,5,Lamar County,10,10,5140000,0,0,0,0,0,0,0,0,0,10
202110,13,177,3,5,Lee County,8,8,1004245,0,0,0,0,0,0,0,0,0,8
202110,13,179,3,5,Liberty County,40,40,6409936,0,0,0,0,0,0,0,0,0,40
202110,13,189,3,5,McDuffie County,3,3,1000000,0,0,0,0,0,0,0,0,0,3
202110,13,199,3,5,Meriwether County,7,7,1040755,0,0,0,0,0,0,0,0,0,7
202110,13,201,3,5,Miller County,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,13,207,3,5,Monroe County,18,18,4084395,0,0,0,0,0,0,0,0,0,18
202110,13,215,3,5,Muscogee County,24,24,2403000,0,0,0,0,0,0,1,48,8955000,25
202110,13,217,3,5,Newton County,50,50,13116180,0,0,0,0,0,0,0,0,0,50
202110,13,227,3,5,Pickens County,17,17,4418389,0,0,0,0,0,0,0,0,0,17
202110,13,231,3,5,Pike County,12,12,2807262,0,0,0,0,0,0,0,0,0,12
202110,13,235,3,5,Pulaski County,4,4,575000,0,0,0,0,0,0,0,0,0,4
202110,13,245,3,5,Richmond County,56,56,9730989,0,0,0,0,0,0,0,0,0,56
202110,13,247,3,5,Rockdale County,8,8,1913950,0,0,0,0,0,0,0,0,0,8
202110,13,255,3,5,Spalding County,38,38,8074804,0,0,0,0,0,0,0,0,0,38
